clock_period,dsp_coeff,control_steps,min_slack,frequency_mhz,states,modules_instantiated,performance_conflicts,flipflops,area_est,mux_area,total_area,registers,source_lines,num_for_loops,num_while_loops,num_total_loops,max_loop_depth,num_if_statements,num_array_accesses,num_add_ops,num_sub_ops,num_mul_ops,num_div_ops,num_arithmetic_ops,num_assignments,num_function_calls,num_var_decls,yosys_selected_module,yosys_num_wires,yosys_num_wire_bits,yosys_num_pub_wires,yosys_num_pub_wire_bits,yosys_num_memories,yosys_num_memory_bits,yosys_num_processes,yosys_num_cells,yosys_total_modules,yosys_total_wires,yosys_total_wire_bits,yosys_total_pub_wires,yosys_total_pub_wire_bits,yosys_total_memories,yosys_total_memory_bits,yosys_total_processes,yosys_total_cells,openroad_clock_constraint,config_parse_status,openroad_run_status,openroad_parse_status,openroad_tns,openroad_wns,openroad_worst_slack,openroad_clock_period_min,openroad_fmax,openroad_critical_path_delay,openroad_critical_path_slack,openroad_setup_violation_count,openroad_hold_violation_count,openroad_max_slew_violation_count,openroad_max_cap_violation_count,openroad_total_power,openroad_synth_chip_area,benchmark_2mm,benchmark_3mm,benchmark_atax,benchmark_bicg,benchmark_deriche,benchmark_floyd-warshall,benchmark_gemm,benchmark_gemver,benchmark_gesummv,benchmark_jacobi-1d,benchmark_jacobi-2d,benchmark_mvt,benchmark_nussinov,benchmark_seidel-2d,benchmark_symm,benchmark_syr2k,benchmark_syrk,benchmark_trmm,dataset_size_MEDIUM,dataset_size_SMALL,mem_policy_ALL_BRAM,mem_policy_LSS,opt_level_O0,opt_level_O2,opt_level_O3
10,1.75,186,0.0170666606666802,100.17095837552512,184,919,1065,3378,11028,573,11601,130,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10,1.0,67,0.0363999969999984,100.3653297702541,80,428,129,1549,8387,240,8627,55,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,1.0,139,0.0363999969999984,100.3653297702541,164,645,615,2396,9912,515,10427,88,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
10,1.0,165,0.0363999969999984,100.3653297702541,199,922,1178,3765,11398,769,12167,145,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10,1.75,73,0.0170666606666802,100.17095837552512,86,428,129,1549,8387,240,8627,55,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,1.75,157,0.0170666606666802,100.17095837552512,182,645,615,2396,9912,515,10427,88,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
10,1.75,183,0.0170666606666802,100.17095837552512,217,922,1178,3765,11398,769,12167,145,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
15,1.0,52,0.0494726426666236,66.887272676003,53,429,58,1357,8253,207,8460,49,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
15,1.0,109,0.0494726426666236,66.887272676003,107,645,299,2012,9644,412,10056,76,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15,1.0,129,0.0494726426666236,66.887272676003,127,922,393,2930,11130,529,11659,117,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
15,1.75,52,0.0494726426666236,66.887272676003,53,429,58,1357,8253,207,8460,49,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
15,1.75,109,0.0494726426666236,66.887272676003,107,645,299,2012,9644,412,10056,76,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15,1.75,129,0.0494726426666236,66.887272676003,127,922,393,2930,11130,529,11659,117,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
15,1.0,55,0.0494726426666236,66.887272676003,65,429,2,1549,8521,306,8827,55,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,1.0,106,0.0494726426666236,66.887272676003,125,645,12,2396,9912,496,10408,88,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
15,1.0,132,0.0494726426666236,66.887272676003,160,919,12,3701,11296,750,12046,144,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
15,1.75,55,0.0494726426666236,66.887272676003,65,429,2,1549,8521,306,8827,55,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,1.75,106,0.0494726426666236,66.887272676003,125,645,12,2396,9912,496,10408,88,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
15,1.75,132,0.0494726426666236,66.887272676003,160,919,12,3701,11296,750,12046,144,109,19,0,19,2,1,34,7,0,14,4,25,34,54,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10,1.0,39,0.0363999969999984,100.3653297702541,38,174,6,774,5655,274,5929,27,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10,1.0,97,0.0363999969999984,100.3653297702541,95,321,74,1482,6471,513,6984,53,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
10,1.0,107,0.0363999969999984,100.3653297702541,105,385,101,1837,6917,526,7443,68,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,1.75,43,0.0170666606666802,100.17095837552512,42,174,6,774,5655,274,5929,27,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10,1.75,109,0.0170666606666802,100.17095837552512,107,321,74,1482,6471,513,6984,53,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
10,1.75,119,0.0170666606666802,100.17095837552512,117,385,101,1837,6917,526,7443,68,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,1.0,40,0.0363999969999984,100.3653297702541,46,174,2,839,5923,239,6162,30,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10,1.0,96,0.0363999969999984,100.3653297702541,116,322,64,1675,6773,515,7288,60,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
10,1.0,108,0.0363999969999984,100.3653297702541,133,386,78,2159,7219,645,7864,80,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10,1.75,44,0.0170666606666802,100.17095837552512,50,174,2,839,5923,239,6162,30,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10,1.75,108,0.0170666606666802,100.17095837552512,128,322,64,1675,6773,515,7288,60,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
10,1.75,120,0.0170666606666802,100.17095837552512,145,386,78,2159,7219,645,7864,80,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15,1.0,31,0.0494726426666805,66.88727267600325,30,174,0,710,5655,206,5861,25,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15,1.0,75,0.0494726426666236,66.887272676003,73,324,17,1354,6573,443,7016,49,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15,1.0,85,0.0494726426666236,66.887272676003,83,388,19,1709,7019,447,7466,64,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15,1.75,31,0.0494726426666805,66.88727267600325,30,174,0,710,5655,206,5861,25,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15,1.75,75,0.0494726426666236,66.887272676003,73,324,17,1354,6573,443,7016,49,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15,1.75,85,0.0494726426666236,66.887272676003,83,388,19,1709,7019,447,7466,64,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15,1.0,34,0.0494726426666805,66.88727267600325,40,174,0,839,5923,239,6162,30,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
15,1.0,76,0.0494726426666236,66.887272676003,94,321,0,1675,6739,468,7207,60,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15,1.0,88,0.0494726426666236,66.887272676003,111,385,0,2159,7185,587,7772,80,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15,1.75,34,0.0494726426666805,66.88727267600325,40,174,0,839,5923,239,6162,30,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
15,1.75,76,0.0494726426666236,66.887272676003,94,321,0,1675,6739,468,7207,60,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15,1.75,88,0.0494726426666236,66.887272676003,111,385,0,2159,7185,587,7772,80,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10,1.0,37,0.0363999969999984,100.3653297702541,36,146,0,646,5500,206,5706,20,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,10.0,ok,ok,ok,0.0,0.0,5.28,4.72,212.07,5.3736,5.2846,0.0,0.0,0.0,0.0,0.00536,52484.992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10,1.0,93,0.0363999969999984,100.3653297702541,91,282,5,1316,6275,443,6718,45,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,1.0,103,0.0363999969999984,100.3653297702541,101,346,7,1671,6721,447,7168,60,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10,1.75,41,0.0170666606666802,100.17095837552512,40,146,0,646,5500,206,5706,20,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10,1.75,105,0.0170666606666802,100.17095837552512,103,282,5,1316,6275,443,6718,45,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10,1.75,115,0.0170666606666802,100.17095837552512,113,346,7,1671,6721,447,7168,60,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10,1.0,40,0.0363999969999984,100.3653297702541,46,146,0,775,5768,239,6007,25,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,1.0,94,0.0363999969999984,100.3653297702541,112,280,0,1637,6475,468,6943,56,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
10,1.0,106,0.0363999969999984,100.3653297702541,129,344,0,2121,6921,587,7508,76,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10,1.75,44,0.0170666606666802,100.17095837552512,50,146,0,775,5768,239,6007,25,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,1.75,106,0.0170666606666802,100.17095837552512,124,280,0,1637,6475,468,6943,56,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
10,1.75,118,0.0170666606666802,100.17095837552512,141,344,0,2121,6921,587,7508,76,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
15,1.0,31,0.0494726426666805,66.88727267600325,30,146,0,646,5500,206,5706,20,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
15,1.0,75,0.0494726426666236,66.887272676003,73,280,0,1316,6207,443,6650,45,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15,1.0,85,0.0494726426666236,66.887272676003,83,344,0,1671,6653,447,7100,60,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
15,1.75,31,0.0494726426666805,66.88727267600325,30,146,0,646,5500,206,5706,20,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
15,1.75,75,0.0494726426666236,66.887272676003,73,280,0,1316,6207,443,6650,45,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15,1.75,85,0.0494726426666236,66.887272676003,83,344,0,1671,6653,447,7100,60,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
15,1.0,34,0.0494726426666805,66.88727267600325,40,146,0,775,5768,239,6007,25,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,1.0,76,0.0494726426666236,66.887272676003,94,280,0,1637,6475,468,6943,56,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
15,1.0,88,0.0494726426666236,66.887272676003,111,344,0,2121,6921,587,7508,76,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
15,1.75,34,0.0494726426666805,66.88727267600325,40,146,0,775,5768,239,6007,25,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,1.75,76,0.0494726426666236,66.887272676003,94,280,0,1637,6475,468,6943,56,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
15,1.75,88,0.0494726426666236,66.887272676003,111,344,0,2121,6921,587,7508,76,71,8,0,8,2,1,16,4,0,5,2,11,17,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10,1.0,36,0.0363999969999984,100.3653297702541,34,143,0,725,5510,238,5748,21,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10,1.0,41,0.0363999969999984,100.3653297702541,39,211,1,951,5877,239,6116,32,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
10,1.0,51,0.0363999969999984,100.3653297702541,49,271,7,1274,6327,409,6736,46,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,1.75,40,0.0170666606666802,100.17095837552512,38,143,0,725,5510,238,5748,21,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10,1.75,45,0.0170666606666802,100.17095837552512,43,211,1,951,5877,239,6116,32,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
10,1.75,55,0.0170666606666802,100.17095837552512,53,271,7,1274,6327,409,6736,46,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,1.0,39,0.0363999969999984,100.3653297702541,45,143,0,758,5778,240,6018,23,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10,1.0,45,0.0363999969999984,100.3653297702541,55,211,0,1080,6145,306,6451,37,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
10,1.0,55,0.0363999969999984,100.3653297702541,70,271,2,1596,6595,376,6971,57,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10,1.75,43,0.0170666606666802,100.17095837552512,49,143,0,758,5778,240,6018,23,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10,1.75,49,0.0170666606666802,100.17095837552512,59,211,0,1080,6145,306,6451,37,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
10,1.75,59,0.0170666606666802,100.17095837552512,74,271,2,1596,6595,376,6971,57,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15,1.0,30,0.0494726426666805,66.88727267600325,28,143,0,725,5510,238,5748,21,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15,1.0,35,0.0494726426666805,66.88727267600325,33,211,0,951,5877,239,6116,32,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15,1.0,44,0.0494726426666805,66.88727267600325,42,271,0,1338,6327,340,6667,47,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15,1.75,30,0.0494726426666805,66.88727267600325,28,143,0,725,5510,238,5748,21,87,8,0,8,2,2,18,3,0,5,3,11,17,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
